qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,ssend,evalue,bitscore,consensus,qcov,Taxon
OTU_281,EF419366.1.1439,97.081,1439,36,4,7,1440,2,1439,0,2420,isoCon,99.6525364836692,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus
OTU_281,FM873912.1.1480,97.336,1464,32,5,3,1460,1,1463,0,2481,isoCon,99.5901639344262,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus
OTU_281,HQ293164.1.1452,97.109,1453,35,5,1,1447,1,1452,0,2444,isoCon,99.5870612525809,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus
OTU_281,LT635772.902596.904103,97.27,1465,35,3,1,1460,19,1483,0,2479,isoCon,99.6587030716723,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;Anaerococcus mediterraneensis
OTU_282,AB008209.1.1566,99.67,1516,4,1,1,1515,8,1523,0,2771,isoCon,99.934036939314,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus gasseri
OTU_282,AF519171.72.1643,99.67,1516,4,1,1,1515,14,1529,0,2771,isoCon,99.934036939314,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus gasseri
OTU_282,AP018549.1601191.1602759,99.802,1516,2,1,1,1515,11,1526,0,2782,isoCon,99.934036939314,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus paragasseri
OTU_282,CP000413.1579997.1581575,99.67,1516,4,1,1,1515,19,1534,0,2771,isoCon,99.934036939314,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus gasseri
OTU_282,CP002464.1668197.1669764,99.406,1516,8,1,1,1515,8,1523,0,2748,isoCon,99.934036939314,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus johnsonii
OTU_282,CP006803.1621536.1623115,99.604,1516,5,1,1,1515,14,1529,0,2765,isoCon,99.934036939314,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus gasseri
OTU_282,CP006803.1850533.1852112,99.67,1516,4,1,1,1515,14,1529,0,2771,isoCon,99.934036939314,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus gasseri
OTU_282,CP021427.443898.445482,99.802,1516,2,1,1,1515,19,1534,0,2782,isoCon,99.934036939314,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus gasseri
OTU_282,CP024781.568275.569827,99.406,1516,8,1,1,1515,8,1523,0,2748,isoCon,99.934036939314,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus johnsonii
OTU_282,JQ805637.1.1609,99.67,1516,4,1,1,1515,47,1562,0,2771,isoCon,99.934036939314,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus gasseri
OTU_283,EU526290.1.1405,98.861,1405,11,2,32,1431,1,1405,0,2501,isoCon,99.644128113879,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus duerdenii
OTU_283,FM872625.1.1479,98.824,1445,12,2,1,1440,3,1447,0,2569,isoCon,99.6539792387543,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_283,GQ029932.1.1347,98.811,1346,10,3,1,1341,3,1347,0,2392,isoCon,99.62852897474,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_283,HM318571.1.1347,98.811,1346,10,3,1,1341,3,1347,0,2392,isoCon,99.62852897474,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_283,JF138673.1.1348,98.441,1347,14,4,1,1341,3,1348,0,2364,isoCon,99.554565701559,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_283,JF175680.1.1348,98.886,1347,8,4,1,1341,3,1348,0,2398,isoCon,99.554565701559,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_283,JF192357.1.1349,97.774,1348,22,5,1,1341,3,1349,0,2316,isoCon,99.4807121661721,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_283,JF193810.1.1347,98.665,1348,8,7,1,1341,3,1347,0,2381,isoCon,99.4807121661721,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_283,JF223941.1.1349,98.515,1347,14,3,1,1341,3,1349,0,2372,isoCon,99.554565701559,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_283,KF101692.1.1349,97.849,1348,21,5,1,1341,3,1349,0,2322,isoCon,99.4807121661721,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_284,AY995237.1.1352,98.429,1337,10,8,26,1355,3,1335,0,2342,isoCon,99.4764397905759,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus
OTU_284,CP014159.241857.243412,99.467,1500,2,3,1,1494,12,1511,0,2721,isoCon,99.6,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus christensenii
OTU_284,CP014159.717389.718944,99.467,1500,2,3,1,1494,12,1511,0,2721,isoCon,99.6,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus christensenii
OTU_284,CP014159.1005726.1007281,99.4,1500,3,3,1,1494,12,1511,0,2715,isoCon,99.6,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus christensenii
OTU_284,GQ099535.1.1371,98.614,1371,12,4,17,1380,1,1371,0,2420,isoCon,99.489423778264,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus
OTU_284,Y17318.1.1501,99.461,1484,2,3,17,1494,1,1484,0,2691,isoCon,99.5956873315364,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus christensenii
OTU_285,AB644260.1.1528,99.394,1484,7,1,1,1482,31,1514,0,2689,isoCon,99.8652291105121,Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae;Peptococcus;Peptococcus niger
OTU_285,JF231503.1.1387,98.62,1377,17,1,1,1375,11,1387,0,2436,isoCon,99.8547567175018,Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae;Peptococcus
OTU_286,AF542230.1.1406,99.644,1406,1,2,27,1428,1,1406,0,2566,isoCon,99.7155049786629,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus lacrimalis
OTU_286,ARKX01000002.39.1419,99.779,1356,0,1,105,1457,1,1356,0,2484,isoCon,99.7787610619469,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus lacrimalis
OTU_286,FJ557937.1.1384,97.072,1366,31,7,1,1361,23,1384,0,2292,isoCon,99.6339677891654,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_286,KC001234.1.1356,97.68,1336,27,2,1,1333,22,1356,0,2292,isoCon,99.7754491017964,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;unidentified marine
OTU_287,AB547639.1.1489,99.595,1483,3,2,10,1489,1,1483,0,2702,isoCon,99.7977073499663,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_287,AY169425.1.1500,98.527,1494,13,8,1,1489,5,1494,0,2628,isoCon,99.665327978581,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;Finegoldia magna
OTU_287,GQ043033.1.1362,98.679,1363,15,3,17,1377,1,1362,0,2414,isoCon,99.8532648569332,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_287,GQ130119.1.1468,98.84,1465,5,11,28,1489,1,1456,0,2601,isoCon,99.7952218430034,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_287,HF558387.1.1473,99.525,1473,3,3,17,1485,1,1473,0,2678,isoCon,99.7284453496266,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_287,HM021401.1.1445,99.368,1424,5,3,35,1455,13,1435,0,2577,isoCon,99.7893258426966,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_287,HM021504.1.1440,99.026,1437,5,8,27,1460,3,1433,0,2567,isoCon,99.7912317327766,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_287,HM266694.1.1361,98.899,1362,13,2,17,1377,1,1361,0,2431,isoCon,99.9265785609398,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_287,JF175448.1.1359,98.972,1362,10,4,17,1377,1,1359,0,2435,isoCon,99.9265785609398,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_287,JF176204.1.1361,98.753,1363,13,4,17,1377,1,1361,0,2422,isoCon,99.8532648569332,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_288,AB547639.1.1489,99.663,1483,3,1,4,1484,1,1483,0,2710,isoCon,99.8651382333109,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_288,AY169425.1.1500,98.656,1488,12,7,1,1484,11,1494,0,2630,isoCon,99.7311827956989,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;Finegoldia magna
OTU_288,GQ043033.1.1362,98.606,1363,15,3,11,1370,1,1362,0,2409,isoCon,99.7798972853999,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_288,GQ130119.1.1468,98.908,1465,5,10,22,1484,1,1456,0,2606,isoCon,99.8634812286689,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_288,HF558387.1.1473,99.593,1473,3,2,11,1480,1,1473,0,2684,isoCon,99.79633401222,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_288,HM021401.1.1445,99.438,1424,5,2,29,1450,13,1435,0,2582,isoCon,99.8595505617977,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_288,HM021504.1.1440,99.095,1437,5,7,21,1455,3,1433,0,2575,isoCon,99.8608211551844,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_288,HM266694.1.1361,98.825,1362,13,2,11,1370,1,1361,0,2423,isoCon,99.8531571218796,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_288,JF175448.1.1359,98.899,1362,10,4,11,1370,1,1359,0,2427,isoCon,99.8531571218796,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_288,JF176204.1.1361,98.679,1363,13,4,11,1370,1,1361,0,2414,isoCon,99.7798972853999,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_289,AF243160.1.1509,98.727,1493,15,4,21,1512,1,1490,0,2649,isoCon,99.9330207635633,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_289,AF243161.1.1512,98.728,1494,15,4,21,1512,1,1492,0,2651,isoCon,99.8661311914324,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii
OTU_289,AF243176.1.1496,99.191,1484,7,5,34,1515,1,1481,0,2669,isoCon,99.8652291105121,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii
OTU_289,AY958934.1.1556,99.34,1516,7,3,1,1515,13,1526,0,2741,isoCon,99.934036939314,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_289,AY958973.1.1516,98.074,1506,25,4,1,1504,13,1516,0,2617,isoCon,99.867197875166,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_289,CP018809.500868.502438,99.274,1516,8,3,1,1515,12,1525,0,2736,isoCon,99.934036939314,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii
OTU_289,CP018809.1347636.1349206,99.208,1516,9,3,1,1515,12,1525,0,2730,isoCon,99.934036939314,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii
OTU_289,CP018809.1516019.1517589,99.406,1516,6,3,1,1515,12,1525,0,2747,isoCon,99.934036939314,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii
OTU_289,Y18654.1.1421,99.298,1425,4,5,26,1448,1,1421,0,2571,isoCon,99.859649122807,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus fornicalis
OTU_290,EU427463.1.1403,99.359,1403,4,3,38,1435,1,1403,0,2536,isoCon,99.6436208125445,Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;Gemella asaccharolytica
OTU_291,KC000348.1.1366,99.112,1352,12,0,1,1352,15,1366,0,2431,isoCon,100,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae
OTU_292,AF243160.1.1509,98.513,1479,17,3,3,1478,1,1477,0,2604,isoCon,99.7971602434077,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_292,AF243161.1.1512,98.851,1480,12,3,3,1478,1,1479,0,2634,isoCon,99.7297297297297,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii
OTU_292,AF243176.1.1496,99.25,1467,5,4,16,1478,1,1465,0,2643,isoCon,99.7273346966599,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii
OTU_292,AY958934.1.1556,99.19,1481,8,2,1,1478,31,1510,0,2665,isoCon,99.797434166104,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_292,AY958973.1.1516,98.037,1477,24,3,1,1473,31,1506,0,2562,isoCon,99.7291807718348,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
OTU_292,CP018809.500868.502438,99.392,1481,5,2,1,1478,30,1509,0,2682,isoCon,99.797434166104,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii
OTU_292,CP018809.1347636.1349206,99.325,1481,6,2,1,1478,30,1509,0,2676,isoCon,99.797434166104,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii
OTU_292,CP018809.1516019.1517589,99.527,1481,3,2,1,1478,30,1509,0,2693,isoCon,99.797434166104,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii
OTU_292,MH327501.1.1445,99.421,1381,2,4,4,1381,6,1383,0,2501,isoCon,99.7827661115134,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus jensenii
OTU_292,Y18654.1.1421,99.087,1424,6,4,8,1427,1,1421,0,2551,isoCon,99.7191011235955,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus fornicalis
OTU_293,AJ344093.1.1362,99.34,1363,4,4,1,1359,1,1362,0,2466,isoCon,99.7065297138665,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia;Sneathia sanguinegens
OTU_293,EF120363.1.1437,98.399,1437,21,1,9,1443,1,1437,0,2525,isoCon,99.8608211551844,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia
OTU_293,JF087442.1.1337,98.88,1339,8,6,9,1342,1,1337,0,2383,isoCon,99.6265870052278,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia
OTU_293,JQ087391.1.1503,99.793,1449,1,1,1,1447,13,1461,0,2658,isoCon,99.8619737750172,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia;Sneathia sanguinegens
OTU_294,AB547639.1.1489,99.595,1483,3,2,10,1489,1,1483,0,2702,isoCon,99.7977073499663,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_294,AY169425.1.1500,98.527,1494,13,8,1,1489,5,1494,0,2628,isoCon,99.665327978581,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;Finegoldia magna
OTU_294,GQ043033.1.1362,98.533,1363,15,4,17,1375,1,1362,0,2401,isoCon,99.7065297138665,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_294,GQ130119.1.1468,98.84,1465,5,11,28,1489,1,1456,0,2601,isoCon,99.7952218430034,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_294,HF558387.1.1473,99.525,1473,3,3,17,1485,1,1473,0,2678,isoCon,99.7284453496266,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella;[Bacteroides] coagulans
OTU_294,HM021401.1.1445,99.368,1424,5,3,35,1455,13,1435,0,2577,isoCon,99.7893258426966,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_294,HM021504.1.1440,99.026,1437,5,8,27,1460,3,1433,0,2567,isoCon,99.7912317327766,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_294,HM266694.1.1361,98.752,1362,13,3,17,1375,1,1361,0,2418,isoCon,99.7797356828194,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_294,JF175448.1.1359,98.825,1362,10,5,17,1375,1,1359,0,2422,isoCon,99.7797356828194,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_294,JF176204.1.1361,98.606,1363,13,5,17,1375,1,1361,0,2409,isoCon,99.7065297138665,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Ezakiella
OTU_295,AB729072.1.1487,97.156,1477,38,3,1,1473,5,1481,0,2492,isoCon,99.7291807718348,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas;Parvimonas micra
OTU_295,AY323523.1.1481,97.125,1461,38,3,17,1473,1,1461,0,2462,isoCon,99.7262149212868,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas;Parvimonas micra
OTU_295,CP009761.556932.558467,97.156,1477,38,3,1,1473,14,1490,0,2492,isoCon,99.7291807718348,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas;Parvimonas micra
OTU_295,CP031971.1225745.1227274,97.089,1477,39,3,1,1473,14,1490,0,2486,isoCon,99.7291807718348,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas;Parvimonas micra
OTU_295,CP031971.1657990.1659519,97.156,1477,38,3,1,1473,14,1490,0,2492,isoCon,99.7291807718348,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas;Parvimonas micra
OTU_295,HE681344.1.1515,97.698,1477,30,3,1,1473,6,1482,0,2536,isoCon,99.7291807718348,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas
OTU_295,LSDF01000011.85.1597,99.661,1476,2,2,1,1473,5,1480,0,2695,isoCon,99.7967479674797,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Parvimonas
OTU_296,ACGK02000001.81982.83485,98.216,1457,25,1,1,1457,16,1471,0,2545,isoCon,100,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;Atopobium vaginae
OTU_296,ADNA01000041.27909.29404,98.216,1457,25,1,1,1457,16,1471,0,2545,isoCon,100,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;Atopobium vaginae
OTU_296,AY959172.1.1493,98.01,1457,28,1,1,1457,23,1478,0,2529,isoCon,100,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium
OTU_296,AY995240.1.1306,97.626,1306,25,6,17,1322,2,1301,0,2235,isoCon,100,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium
OTU_296,HK693446.10.1506,100,1457,0,0,1,1457,16,1472,0,2691,isoCon,100,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;unidentified
OTU_296,HM007563.1.1331,98.273,1332,22,1,12,1343,1,1331,0,2331,isoCon,100,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;Atopobium vaginae
OTU_296,KF083036.1.1328,97.081,1336,31,8,6,1341,1,1328,0,2244,isoCon,100,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium
OTU_296,Y17195.1.1351,98.075,1351,25,1,2,1352,1,1350,0,2357,isoCon,100,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;Fannyhessea vaginae
OTU_297,DQ986463.1.1394,99.64,1387,4,1,60,1445,1,1387,0,2538,isoCon,99.9279019466474,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus asaccharolyticus
OTU_297,GQ006447.1.1346,98.663,1346,17,1,2,1346,1,1346,0,2385,isoCon,99.925705794948,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_297,HM021370.1.1433,98.868,1413,12,4,16,1426,4,1414,0,2518,isoCon,99.8584571832979,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_297,HM021422.1.1424,99.013,1419,8,6,13,1430,5,1418,0,2538,isoCon,99.9295278365046,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_297,HM021447.1.1430,98.453,1422,13,7,16,1430,6,1425,0,2495,isoCon,99.5077355836849,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_297,Y07839.1.1476,98.408,1445,21,2,2,1445,1,1444,0,2540,isoCon,99.9307958477509,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus harei
OTU_298,DQ986463.1.1394,99.427,1395,5,2,57,1449,1,1394,0,2534,isoCon,99.8566308243728,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus asaccharolyticus
OTU_298,GQ006447.1.1346,98.662,1345,17,1,1,1345,3,1346,0,2383,isoCon,100,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_298,HM021370.1.1433,98.656,1414,13,5,13,1423,4,1414,0,2501,isoCon,99.7878359264498,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_298,HM021422.1.1424,98.803,1420,9,7,10,1427,5,1418,0,2521,isoCon,99.8591549295775,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_298,HM021447.1.1430,98.243,1423,14,8,13,1427,6,1425,0,2479,isoCon,99.4378074490513,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus
OTU_298,Y07839.1.1476,98.286,1459,21,3,1,1457,3,1459,0,2553,isoCon,99.8629198080877,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;Peptoniphilus harei
OTU_299,AY995237.1.1352,98.504,1337,11,7,26,1357,3,1335,0,2350,isoCon,99.6260284218399,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus
OTU_299,CP014159.241857.243412,99.333,1500,4,3,1,1494,12,1511,0,2710,isoCon,99.6,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus christensenii
OTU_299,CP014159.717389.718944,99.2,1500,6,3,1,1494,12,1511,0,2699,isoCon,99.6,Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus christensenii
